[ 49] Received message from   1: 1|0
[ 53] Received message from   1: 1|0
[128] Received message from   1: 1|0
[ 26] Received message from  49: 1|0,1
[127] Received message from  53: 1|0,1
[130] Received message from   1: 1|0
[ 58] Received message from  49: 1|0,1
[ 49] Received message from 128: 1|0,1
[128] Received message from  53: 1|0,1
[165] Received message from   1: 1|0
[ 61] Received message from  49: 1|0,1
[ 45] Received message from  26: 1|0,1,49
[ 53] Received message from 128: 1|0,1
[  1] Sent Broadcast: 1|0
[124] Received message from 127: 1|0,1,53
[165] Received message from  53: 1|0,1
[ 53] Sent Broadcast: 1|0,1
[ 49] Received message from 130: 1|0,1
[128] Received message from  49: 1|0,1
[ 26] Received message from  58: 1|0,1,49
[ 58] Received message from  26: 1|0,1,49
[ 26] Received message from  61: 1|0,1,49
[ 58] Received message from 130: 1|0,1
[ 53] Received message from 165: 1|0,1
[122] Received message from 128: 1|0,1
[126] Received message from 127: 1|0,1,53
[ 45] Received message from  61: 1|0,1,49
[ 61] Received message from  45: 1|0,1,49,26
[127] Sent Broadcast: 1|0,1,53
[ 61] Received message from  58: 1|0,1,49
[130] Received message from  49: 1|0,1
[126] Received message from 124: 1|0,1,53,127
[124] Sent Broadcast: 1|0,1,53,127
[164] Received message from 128: 1|0,1
[ 61] Received message from  26: 1|0,1,49
[112] Received message from  45: 1|0,1,49,26
[122] Received message from 165: 1|0,1
[101] Received message from 130: 1|0,1
[161] Received message from  49: 1|0,1
[ 49] Sent Broadcast: 1|0,1
[ 58] Received message from  61: 1|0,1,49
[ 74] Received message from 126: 1|0,1,53,127
[101] Received message from  58: 1|0,1,49
[164] Received message from 122: 1|0,1,128
[101] Received message from  26: 1|0,1,49
[122] Received message from 164: 1|0,1,128
[ 34] Received message from 112: 1|0,1,49,26,45
[128] Received message from 165: 1|0,1
[165] Received message from 128: 1|0,1
[156] Received message from  45: 1|0,1,49,26
[130] Received message from  58: 1|0,1,49
[161] Received message from 130: 1|0,1
[128] Sent Broadcast: 1|0,1
[120] Received message from 126: 1|0,1,53,127
[ 26] Received message from 101: 1|0,1,130
[101] Received message from  61: 1|0,1,49
[ 58] Received message from 161: 1|0,1,49
[ 45] Sent Broadcast: 1|0,1,49,26
[165] Received message from 122: 1|0,1,128
[111] Received message from  74: 1|0,1,53,127,126
[156] Received message from  26: 1|0,1,49
[122] Sent Broadcast: 1|0,1,128
[ 26] Sent Broadcast: 1|0,1,49
[ 58] Received message from 101: 1|0,1,130
[ 61] Received message from 161: 1|0,1,49
[178] Received message from 130: 1|0,1
[164] Received message from 165: 1|0,1
[ 16] Received message from 120: 1|0,1,53,127,126
[130] Sent Broadcast: 1|0,1
[165] Sent Broadcast: 1|0,1
[120] Received message from  74: 1|0,1,53,127,126
[121] Received message from 126: 1|0,1,53,127
[  6] Received message from  34: 1|1,49,26,45,112
[ 81] Received message from 112: 1|0,1,49,26,45
[165] Received message from 164: 1|0,1,128
[164] Sent Broadcast: 1|0,1,128
[156] Received message from  58: 1|0,1,49
[ 61] Received message from 101: 1|0,1,130
