[ 13] Received message from   1: 1|0
[ 77] Received message from   1: 1|0
[  1] Sent Broadcast: 1|0
[ 31] Received message from  13: 1|0,1
[ 75] Received message from  13: 1|0,1
[ 13] Received message from  77: 1|0,1
[ 77] Received message from  13: 1|0,1
[ 77] Sent Broadcast: 1|0,1
[ 13] Sent Broadcast: 1|0,1
[ 14] Received message from   2: 2|0
[ 65] Received message from   2: 2|0
[ 65] Received message from  14: 2|0,2
[ 80] Received message from   2: 2|0
[ 14] Received message from  65: 2|0,2
[ 80] Received message from  14: 2|0,2
[ 97] Received message from   2: 2|0
[ 20] Received message from  65: 2|0,2
[  2] Sent Broadcast: 2|0
[ 14] Received message from  80: 2|0,2
[ 97] Received message from  14: 2|0,2
[ 14] Sent Broadcast: 2|0,2
[ 45] Received message from  65: 2|0,2
[ 14] Received message from  97: 2|0,2
[ 65] Received message from  80: 2|0,2
[  7] Received message from  20: 2|0,2,65
[ 80] Received message from  65: 2|0,2
[ 65] Received message from  97: 2|0,2
[ 97] Received message from  80: 2|0,2
[ 80] Sent Broadcast: 2|0,2
[  9] Received message from  20: 2|0,2,65
[  6] Received message from  45: 2|0,2,65
[  6] Received message from   7: 2|0,2,65,20
[ 97] Received message from  65: 2|0,2
[ 65] Sent Broadcast: 2|0,2
[ 80] Received message from  97: 2|0,2
[ 97] Sent Broadcast: 2|0,2
[  7] Received message from  45: 2|0,2,65
[ 45] Received message from  20: 2|0,2,65
[ 20] Sent Broadcast: 2|0,2,65
[  9] Received message from   7: 2|0,2,65,20
[ 19] Received message from   6: 2|0,2,65,20,7
[  7] Received message from   9: 2|0,2,65,20
[ 45] Received message from   7: 2|0,2,65,20
[  9] Received message from  45: 2|0,2,65
[ 45] Received message from   6: 2|0,2,65,20,7
[ 20] Received message from  45: 2|0,2,65
[ 12] Received message from  19: 2|2,65,20,7,6
[ 45] Sent Broadcast: 2|0,2,65
[ 81] Received message from   7: 2|0,2,65,20
[  7] Sent Broadcast: 2|0,2,65,20
[ 86] Received message from   6: 2|0,2,65,20,7
[ 45] Received message from   9: 2|0,2,65,20
[ 86] Received message from  19: 2|2,65,20,7,6
[ 60] Received message from   9: 2|0,2,65,20
[ 53] Received message from  81: 2|0,2,65,20,7
[  9] Sent Broadcast: 2|0,2,65,20
[ 87] Received message from   6: 2|0,2,65,20,7
[  6] Sent Broadcast: 2|0,2,65,20,7
[ 86] Received message from  12: 2|65,20,7,6,19
[ 12] Received message from  86: 2|2,65,20,7,6
[ 94] Received message from  81: 2|0,2,65,20,7
[ 81] Sent Broadcast: 2|0,2,65,20,7
[ 87] Received message from  19: 2|2,65,20,7,6
[ 19] Sent Broadcast: 2|2,65,20,7,6
[ 34] Received message from  60: 2|0,2,65,20,9
[ 94] Received message from  53: 2|2,65,20,7,81
[ 53] Sent Broadcast: 2|2,65,20,7,81
[ 87] Received message from  12: 2|65,20,7,6,19
[ 12] Sent Broadcast: 2|65,20,7,6,19
[ 19] Received message from  86: 2|2,65,20,7,6
[ 12] Received message from  87: 2|2,65,20,7,6
[ 86] Sent Broadcast: 2|2,65,20,7,6
[ 43] Received message from  60: 2|0,2,65,20,9
[ 53] Received message from  94: 2|2,65,20,7,81
[ 94] Sent Broadcast: 2|2,65,20,7,81
[ 19] Received message from  87: 2|2,65,20,7,6
[ 87] Sent Broadcast: 2|2,65,20,7,6
[ 60] Sent Broadcast: 2|0,2,65,20,9
[  4] Received message from  34: 2|2,65,20,9,60
[  4] Received message from  43: 2|2,65,20,9,60
[ 17] Received message from  34: 2|2,65,20,9,60
