[ 20] Received message from   1: 1|0
[ 42] Received message from   1: 1|0
[ 69] Received message from   1: 1|0
[ 29] Received message from  20: 1|0,1
[ 98] Received message from   1: 1|0
[ 22] Received message from  42: 1|0,1
[ 69] Received message from  20: 1|0,1
[ 20] Received message from  69: 1|0,1
[ 44] Received message from  42: 1|0,1
[  2] Received message from  29: 1|0,1,20
[119] Received message from   1: 1|0
[  1] Sent Broadcast: 1|0
[ 93] Received message from  20: 1|0,1
[  3] Received message from  98: 1|0,1
[ 44] Received message from  22: 1|0,1,42
[ 98] Received message from  42: 1|0,1
[  8] Received message from  29: 1|0,1,20
[119] Received message from  69: 1|0,1
[ 69] Sent Broadcast: 1|0,1
[ 46] Received message from  22: 1|0,1,42
[ 22] Received message from  98: 1|0,1
[ 20] Received message from 119: 1|0,1
[102] Received message from  20: 1|0,1
[119] Received message from  42: 1|0,1
[  8] Received message from   2: 1|0,1,20,29
[ 42] Sent Broadcast: 1|0,1
[ 10] Received message from   3: 1|0,1,98
[ 13] Received message from  29: 1|0,1,20
[ 22] Received message from  44: 1|0,1,42
[  2] Received message from  93: 1|0,1,20
[ 10] Received message from  46: 1|0,1,42,22
[ 46] Received message from  44: 1|0,1,42
[ 75] Received message from  22: 1|0,1,42
[ 13] Received message from   2: 1|0,1,20,29
[ 81] Received message from  29: 1|0,1,20
[ 23] Received message from   3: 1|0,1,98
[  8] Received message from  93: 1|0,1,20
[ 42] Received message from 119: 1|0,1
[  2] Received message from   8: 1|0,1,20,29
[ 42] Received message from  98: 1|0,1
[118] Received message from  20: 1|0,1
[ 23] Received message from  10: 1|0,1,98,3
[  2] Received message from 102: 1|0,1,20
[ 46] Received message from  98: 1|0,1
[ 69] Received message from 119: 1|0,1
[ 25] Received message from   2: 1|0,1,20,29
[ 29] Received message from  93: 1|0,1,20
[ 75] Received message from  44: 1|0,1,42
[ 13] Received message from   8: 1|0,1,20,29
[ 61] Received message from   3: 1|0,1,98
[ 10] Received message from  23: 1|0,1,98,3
[ 88] Received message from  29: 1|0,1,20
[  8] Received message from 102: 1|0,1,20
[ 44] Received message from  46: 1|0,1,42,22
[ 39] Received message from  10: 1|0,1,98,3
[  2] Received message from  13: 1|0,1,20,29
[ 98] Received message from 119: 1|0,1
[ 46] Received message from  10: 1|0,1,98,3
[119] Sent Broadcast: 1|0,1
[119] Received message from  20: 1|0,1
[  2] Received message from  81: 1|0,1,20,29
[ 20] Sent Broadcast: 1|0,1
[ 65] Received message from  98: 1|0,1
[ 44] Received message from  75: 1|0,1,42,22
[ 39] Received message from  23: 1|0,1,98,3
[ 75] Received message from  46: 1|0,1,42,22
[ 29] Received message from 102: 1|0,1,20
[ 19] Received message from   8: 1|0,1,20,29
[ 93] Received message from  29: 1|0,1,20
[ 88] Received message from  93: 1|0,1,20
[ 81] Received message from   2: 1|0,1,20,29
[ 10] Received message from  61: 1|0,1,98,3
[ 61] Received message from  10: 1|0,1,98,3
[ 87] Received message from  22: 1|0,1,42
[ 65] Received message from   3: 1|0,1,98
[ 23] Received message from  39: 1|0,1,98,3,10
[  8] Received message from  13: 1|0,1,20,29
[ 71] Received message from 102: 1|0,1,20
[  2] Received message from 118: 1|0,1,20
[102] Received message from  29: 1|0,1,20
[  7] Received message from  25: 1|0,1,20,29,2
[ 46] Received message from  75: 1|0,1,42,22
[ 93] Received message from   2: 1|0,1,20,29
[ 98] Received message from  22: 1|0,1,42
[102] Received message from  93: 1|0,1,20
[ 22] Sent Broadcast: 1|0,1,42
[ 23] Received message from  61: 1|0,1,98,3
[  8] Received message from  81: 1|0,1,20,29
[  3] Received message from  65: 1|0,1,98
[ 71] Received message from   8: 1|0,1,20,29
[ 13] Received message from  25: 1|0,1,20,29,2
[ 61] Received message from  23: 1|0,1,98,3
[ 87] Received message from  44: 1|0,1,42
[ 44] Sent Broadcast: 1|0,1,42
[ 19] Received message from  13: 1|0,1,20,29
[ 61] Received message from  39: 1|0,1,98,3,10
[  3] Received message from  87: 1|0,1,42,22
[ 87] Received message from  98: 1|0,1
[ 13] Received message from  19: 1|0,1,20,29,8
[ 15] Received message from   7: 1|1,20,29,2,25
[  8] Received message from  88: 1|0,1,20,29
[ 81] Received message from 102: 1|0,1,20
